Line;Roll_Arduino;Pitch_Arduino;Yaw_Arduino;Roll_CSV;Pitch_CSV;Yaw_CSV;RMSE_Roll;RMSE_Pitch;RMSE_Yaw
1171;-1.38;-2.65;177.48;-1.19;-1.63;178.16;0.18999999999999995;1.02;0.6800000000000068
1172;2.19;1.33;172.8;1.66;0.02;173.18;0.53;1.31;0.37999999999999545
1173;2.78;-1.02;175.84;2.56;-0.16;173.06;0.21999999999999975;0.86;2.780000000000001
1174;-0.8;-2.16;176.33;-0.43;-2.1;175.97;0.37000000000000005;0.06000000000000005;0.36000000000001364
1175;0.59;-3.44;176.32;0.47;-2.88;176.14;0.12;0.56;0.18000000000000682
1176;1.92;0.21;175.98;1.74;-0.47;174.55;0.17999999999999994;0.6799999999999999;1.4299999999999784
1177;3.9;-1.11;176.97;3.55;-0.26;173.37;0.3500000000000001;0.8500000000000001;3.5999999999999943
1178;-0.78;1.32;173.78;-0.4;0.76;173.91;0.38;0.56;0.12999999999999545
1179;-2.19;1.55;175.9;-1.81;1.14;176.77;0.3799999999999999;0.41000000000000014;0.8700000000000045
1180;0.24;0.08;179.71;0.19;0.58;178.75;0.04999999999999999;0.49999999999999994;0.960000000000008
1181;2.3;-4.66;172.51;1.9;-3.39;173.13;0.3999999999999999;1.27;0.6200000000000045
1182;-0.67;-7.75;176.87;-0.64;-5.55;177.34;0.030000000000000027;2.2;0.46999999999999886
1183;0.68;-0.8;177.66;0.5;-0.47;177.11;0.18000000000000005;0.33000000000000007;0.549999999999983
1184;3.44;-0.72;173.68;2.84;-0.16;172.2;0.6000000000000001;0.5599999999999999;1.4800000000000182
1185;1.14;0.53;176.39;1.35;0.66;174.08;0.2100000000000002;0.13;2.309999999999974
1186;-1.65;1.42;178.7;-1.06;0.64;178.1;0.5899999999999999;0.7799999999999999;0.5999999999999943
1187;2.94;-2.18;179.52;2.58;-1.41;177.03;0.3599999999999999;0.7700000000000002;2.490000000000009
1188;0.76;-0.56;178.76;0.89;-0.55;177.6;0.13;0.010000000000000009;1.1599999999999966
1189;-0.76;1.45;179.04;-0.57;1.63;179.11;0.19000000000000006;0.17999999999999994;0.0700000000000216
1190;-0.45;0.32;179.4;-0.44;0.49;179.7;0.010000000000000009;0.16999999999999998;0.29999999999998295
1191;0.66;-4.89;179.88;0.49;-2.99;179.59;0.17000000000000004;1.8999999999999995;0.28999999999999204
1192;1.35;-3.3;-179.47;1.22;-2.37;179.34;0.13000000000000012;0.9299999999999997;1.1899999999999977
1193;2.38;-5.01;178.76;2.14;-4.12;177.32;0.23999999999999977;0.8899999999999997;1.4399999999999977
1194;1.49;-0.58;-178.46;1.66;-0.54;179.05;0.16999999999999993;0.039999999999999925;2.490000000000009
1195;1.96;0.48;171.5;1.53;-0.47;172.67;0.42999999999999994;0.95;1.1699999999999875
1196;2.14;0.45;-177.69;2.47;0.4;177.5;0.33000000000000007;0.04999999999999999;4.810000000000002
1197;-0.71;-2.45;-177.57;-0.37;-1.64;-178.5;0.33999999999999997;0.8100000000000003;0.9300000000000068
1198;-1.63;-2.74;-178.42;-1.49;-2.14;-177.01;0.1399999999999999;0.6000000000000001;1.4099999999999966
1199;0.78;-3.95;175.02;0.28;-3.22;177.29;0.5;0.73;2.269999999999982
1200;0.59;-2.15;179.32;0.56;-1.29;178.44;0.029999999999999916;0.8599999999999999;0.8799999999999955
1201;1.68;-1.22;177.65;1.45;-0.87;176.71;0.22999999999999998;0.35;0.9399999999999977
1202;0.77;0.18;-175.86;1.16;-0.03;-178.96;0.3899999999999999;0.21;3.0999999999999943
1203;3.11;-0.66;177.26;2.62;-0.16;176.08;0.48999999999999977;0.5;1.1799999999999784
1204;-0.55;-2.07;-177.95;-0.16;-1.05;-179.2;0.39;1.0199999999999998;1.25
1205;0.36;-1.82;177.08;0.13;-1.52;178.17;0.22999999999999998;0.30000000000000004;1.089999999999975
1206;2.57;-5.1;-175.71;2.46;-4.03;-179.54;0.10999999999999988;1.0699999999999994;3.829999999999984
1207;1.71;-1.05;-179.76;1.55;-0.44;179.04;0.15999999999999992;0.6100000000000001;1.2000000000000455
1208;-1.6;2.81;-178.0;-1.09;1.75;-178.0;0.51;1.06;0.0
1209;-1.62;-0.11;178.38;-1.63;-0.64;-178.95;0.009999999999999787;0.53;2.6700000000000728
1210;-0.83;2.27;-175.97;-0.62;0.91;-176.28;0.20999999999999996;1.3599999999999999;0.3100000000000023
1211;-3.6;-2.52;-178.11;-3.34;-1.29;-174.72;0.26000000000000023;1.23;3.390000000000015
1212;1.29;-0.44;179.3;0.61;-0.05;-179.68;0.68;0.39;1.0199999999999818
1213;5.05;2.45;178.0;4.28;2.18;174.83;0.7699999999999996;0.27;3.1699999999999875
1214;1.52;3.37;-177.2;2.06;2.75;178.54;0.54;0.6200000000000001;4.259999999999991
1215;-1.13;-3.04;-179.5;-0.94;-1.73;-179.13;0.18999999999999995;1.31;0.37000000000000455
1216;-2.13;-3.44;-175.24;-1.82;-2.84;-174.7;0.30999999999999983;0.6000000000000001;0.5400000000000205
1217;-0.14;0.25;-174.94;-0.24;0.35;-174.67;0.09999999999999998;0.09999999999999998;0.27000000000001023
1218;-1.3;2.42;-175.7;-1.26;1.13;-174.21;0.040000000000000036;1.29;1.4899999999999807
1219;-1.12;-0.1;-175.89;-1.15;0.05;-174.38;0.029999999999999805;0.15000000000000002;1.509999999999991
1220;1.53;-3.25;179.99;1.13;-1.76;-179.54;0.40000000000000013;1.49;0.4700000000000273
1221;-1.85;-2.14;-178.42;-1.56;-1.03;-177.17;0.29000000000000004;1.11;1.25
1222;0.11;-1.08;-178.56;-0.08;-0.23;-178.16;0.19;0.8500000000000001;0.4000000000000057
1223;4.01;-4.91;-175.2;3.7;-3.62;-179.27;0.3099999999999996;1.29;4.070000000000022
1224;1.7;1.5;-175.26;1.95;0.36;-178.2;0.25;1.1400000000000001;2.9399999999999977
1225;-1.11;-2.99;-176.06;-0.84;-2.41;-175.92;0.27000000000000013;0.5800000000000001;0.14000000000001478
1226;-3.03;0.5;-179.14;-2.9;0.28;-175.63;0.1299999999999999;0.21999999999999997;3.509999999999991
1227;-0.77;-5.3;-175.25;-0.84;-3.38;-174.75;0.06999999999999995;1.92;0.5
1228;1.69;-2.24;-178.97;1.19;-1.73;-178.94;0.5;0.5100000000000002;0.030000000000001137
1229;-1.11;1.31;-177.35;-0.8;0.81;-177.05;0.31000000000000005;0.5;0.29999999999998295
1230;3.82;-2.66;-175.26;3.44;-1.29;-178.68;0.3799999999999999;1.37;3.420000000000016
1231;2.24;-1.25;-174.51;2.36;-0.86;-177.64;0.11999999999999966;0.39;3.1299999999999955
1232;1.97;-1.21;-175.59;1.96;-1.56;-177.96;0.010000000000000009;0.3500000000000001;2.3700000000000045
1233;0.95;0.21;-176.29;1.03;0.09;-177.6;0.08000000000000007;0.12;1.3100000000000023
1234;1.05;-1.63;-172.19;1.21;-1.02;-174.71;0.15999999999999992;0.6099999999999999;2.5200000000000102
1235;-2.13;-0.98;-176.05;-1.9;-1.07;-173.95;0.22999999999999998;0.09000000000000008;2.1000000000000227
1236;-0.72;-2.1;-177.42;-0.9;-1.61;-175.66;0.18000000000000005;0.49;1.759999999999991
1237;-1.73;2.34;-172.37;-1.36;1.41;-172.0;0.3699999999999999;0.9299999999999999;0.37000000000000455
1238;0.79;2.15;-175.49;0.39;1.16;-174.56;0.4;0.99;0.9300000000000068
1239;2.06;-0.94;-176.77;1.79;0.09;-177.69;0.27;1.03;0.9199999999999875
1240;1.84;-5.64;-177.51;1.76;-3.99;-178.97;0.08000000000000007;1.6499999999999995;1.460000000000008
1241;0.92;0.45;-172.13;1.37;0.22;-175.06;0.45000000000000007;0.23;2.930000000000007
1242;1.59;-1.47;-175.76;1.47;-1.0;-176.81;0.1200000000000001;0.47;1.0500000000000114
1243;1.03;-2.24;-171.18;1.24;-1.59;-173.81;0.20999999999999996;0.6500000000000001;2.6299999999999955
1244;0.42;1.48;-170.72;0.61;1.04;-171.98;0.19;0.43999999999999995;1.259999999999991
1245;1.99;0.65;-170.89;1.84;0.58;-172.69;0.1499999999999999;0.07000000000000006;1.8000000000000114
1246;-0.1;-1.22;-171.23;0.11;-0.56;-171.7;0.21000000000000002;0.6599999999999999;0.46999999999999886
1247;-0.9;0.01;-171.18;-0.77;-0.02;-170.61;0.13;0.03;0.5699999999999932
1248;1.4;-3.06;-167.86;1.36;-2.24;-170.04;0.039999999999999813;0.8199999999999998;2.1799999999999784
1249;1.8;2.03;-171.65;1.47;1.36;-172.35;0.33000000000000007;0.6699999999999997;0.6999999999999886
1250;2.03;3.02;-166.92;2.0;1.34;-170.32;0.029999999999999805;1.68;3.4000000000000057
1251;0.91;0.85;-172.1;0.84;0.93;-172.21;0.07000000000000006;0.08000000000000007;0.11000000000001364
1252;-1.5;-3.59;-173.19;-1.24;-1.94;-171.93;0.26;1.65;1.259999999999991
1253;-0.65;-1.27;-177.75;-0.93;-0.69;-175.44;0.28;0.5800000000000001;2.3100000000000023
1254;-1.21;-2.48;-172.55;-1.0;-1.63;-172.5;0.20999999999999996;0.8500000000000001;0.05000000000001137
1255;-1.36;-2.85;-170.08;-1.09;-1.79;-169.88;0.27;1.06;0.20000000000001705
1256;2.46;0.7;-174.15;1.81;0.7;-174.58;0.6499999999999999;0.0;0.4300000000000068
1257;2.52;-1.83;-170.87;2.52;-1.01;-174.04;0.0;0.8200000000000001;3.1699999999999875
1258;-4.37;0.53;-173.16;-3.66;0.4;-170.13;0.71;0.13;3.030000000000001
1259;-0.26;1.93;-167.61;-0.34;1.38;-167.79;0.08000000000000002;0.55;0.1799999999999784
1260;1.47;-4.67;-174.84;1.35;-2.85;-174.29;0.11999999999999988;1.8199999999999998;0.5500000000000114
1261;0.08;-2.04;-168.33;0.51;-1.35;-170.32;0.43;0.69;1.9899999999999807
1262;4.1;-1.93;-168.34;3.84;-0.82;-172.25;0.2599999999999998;1.1099999999999999;3.9099999999999966
